,id,popularity,original_title,cast,director,genres,production_companies,vote_count,vote_average,budget_adj,revenue_adj,lead_actor,main_director,main_genre,main_production_company,profit
7023,9477,1.06218,King Arthur,Clive Owen|Ioan Gruffudd|Keira Knightley|Mads Mikkelsen|Joel Edgerton,Antoine Fuqua,Adventure|War|History,Jerry Bruckheimer Films|World 2000 Entertainment|Touchstone Pictures|Green Hills Productions,449,6.1,138533447.977457,235007976.063267,Clive Owen,Antoine Fuqua,Adventure,Jerry Bruckheimer Films,96474528.08581
7024,2789,1.052176,The Chronicles of Riddick,Vin Diesel|Christina Cox|Colm Feore|Karl Urban|Judi Dench,David Twohy,Adventure|Action|Thriller|Science Fiction,Universal Pictures|One Race Productions|Primal Foe Productions|Radar Pictures,1118,6.2,121216766.980275,133653299.03553,Vin Diesel,David Twohy,Adventure,Universal Pictures,12436532.055254996
7025,2539,1.042281,Spanglish,Adam Sandler|TÃ©a Leoni|Paz Vega|Cloris Leachman|Shelbie Bruce,James L. Brooks,Comedy,Gracie Films|Columbia Pictures Corporation,215,5.6,92355631.9849719,63542252.9325222,Adam Sandler,James L. Brooks,Comedy,Gracie Films,-28813379.052449696
7026,1586,1.03943,Secret Window,Johnny Depp|John Turturro|Timothy Hutton|Charles S. Dutton|Len Cariou,David Koepp,Thriller|Mystery,Columbia Pictures Corporation|Pariah Entertainment Group|Grand Slam Productions|Mel's Cite du Cinema,513,6.3,46177815.9924859,107263182.842909,Johnny Depp,David Koepp,Thriller,Columbia Pictures Corporation,61085366.85042309
7027,4836,1.035728,Layer Cake,Daniel Craig|Colm Meaney|George Harris|Sally Hawkins|Kenneth Cranham,Matthew Vaughn,Drama|Thriller|Crime,Sony Pictures Classics|Marv Films,308,7.0,7503895.09877896,13680425.0390895,Daniel Craig,Matthew Vaughn,Drama,Sony Pictures Classics,6176529.940310541
7028,10589,0.986444,After the Sunset,Pierce Brosnan|Salma Hayek|Woody Harrelson|Troy Garity|Russell Hornsby,Brett Ratner,Action|Comedy|Crime|Drama,New Line Cinema|Contrafilm|Firm Films,139,6.0,69266723.9887289,70822682.0352595,Pierce Brosnan,Brett Ratner,Action,New Line Cinema,1555958.0465306044
7029,14623,0.976399,Thunderbirds,Brady Corbet|Soren Fulton|Debora Weston|Lou Hirsch|Alex Barringer,Jonathan Frakes,Action|Adventure|Comedy|Family|Fantasy,Studio Canal|Working Title Films|Tracy Films,50,4.4,65803387.7892924,32651914.6246066,Brady Corbet,Jonathan Frakes,Action,Studio Canal,-33151473.164685804
7030,11130,0.961847,The Princess Diaries 2: Royal Engagement,Anne Hathaway|Julie Andrews|HÃ©ctor Elizondo|John Rhys-Davies|Heather Matarazzo,Garry Marshall,Comedy|Drama|Family|Romance,Walt Disney Pictures,386,5.9,46177815.9924859,109844827.530475,Anne Hathaway,Garry Marshall,Comedy,Walt Disney Pictures,63667011.5379891
7031,10733,0.94856,The Alamo,Dennis Quaid|Billy Bob Thornton|Jason Patric|Patrick Wilson|Emilio EchevarrÃ­a,John Lee Hancock,Western|History|War,Imagine Entertainment|Touchstone Pictures,60,5.9,167394582.972761,29807735.199779,Dennis Quaid,John Lee Hancock,Western,Imagine Entertainment,-137586847.772982
7032,80,0.939705,Before Sunset,Ethan Hawke|Julie Delpy|Vernon Dobtcheff|Louise Lemoine TorrÃ¨s|Mariane Plasteig,Richard Linklater,Drama|Romance,Castle Rock Entertainment|Detour Film Production|Warner Independent Pictures (WIP),418,7.5,3117002.5794928,18462600.8177167,Ethan Hawke,Richard Linklater,Drama,Castle Rock Entertainment,15345598.2382239
7033,1970,0.935831,The Grudge,Sarah Michelle Gellar|Jason Behr|William Mapother|Clea DuVall|KaDee Strickland,Takashi Shimizu,Horror|Thriller|Mystery,Ghost House Pictures|Vertigo Entertainment|Senator International|Colombia Pictures|Fellah Pictures,462,5.8,11544453.9981214,211811410.261264,Sarah Michelle Gellar,Takashi Shimizu,Horror,Ghost House Pictures,200266956.2631426
7034,9759,0.935483,Cellular,Chris Evans|Kim Basinger|Jason Statham|Jessica Biel|William H. Macy,David R. Ellis,Action|Adventure|Crime|Thriller,New Line Cinema,322,6.0,28861134.9953037,65136911.4521907,Chris Evans,David R. Ellis,Action,New Line Cinema,36275776.45688699
7035,14462,0.927088,The Manchurian Candidate,Denzel Washington|Meryl Streep|Liev Schreiber|Jon Voight|Kimberly Elise,Jonathan Demme,Drama|Thriller|Mystery,Paramount Pictures|Scott Rudin Productions|Clinica Estetico,181,6.1,92355631.9849719,110949088.034311,Denzel Washington,Jonathan Demme,Drama,Paramount Pictures,18593456.0493391
7036,4553,0.925121,The Machinist,Christian Bale|Jennifer Jason Leigh|Aitana SÃ¡nchez-GijÃ³n|John Sharian|Michael Ironside,Brad Anderson,Thriller|Drama,Filmax Entertainment|Castelao Producciones|Canal+ EspaÃ±a|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)|ICF,621,7.2,5772226.99906074,9470186.90932801,Christian Bale,Brad Anderson,Thriller,Filmax Entertainment,3697959.91026727
7037,11249,0.924363,Seed of Chucky,Brad Dourif|Jennifer Tilly|Billy Boyd|Redman|Hannah Spearritt,Don Mancini,Comedy|Drama|Horror,Rogue Pictures,140,4.9,13853344.7977457,28664468.2947733,Brad Dourif,Don Mancini,Comedy,Rogue Pictures,14811123.497027598
7038,11045,0.922087,Taxi,Queen Latifah|Jimmy Fallon|Gisele BÃ¼ndchen|Henry Simmons|Jennifer Esposito,Tim Story,Thriller|Action|Comedy|Crime,Twentieth Century Fox Film Corporation|Robert Simonds Productions|EuropaCorp,135,5.0,28861134.9953037,42264206.8359791,Queen Latifah,Tim Story,Thriller,Twentieth Century Fox Film Corporation,13403071.840675395
7039,8849,0.898601,Alfie,Jude Law|Marisa Tomei|Omar Epps|Jane Krakowski|RenÃ©e Taylor,Charles Shyer,Comedy,Paramount Pictures|Patalex Productions,140,5.4,69266723.9887289,15464880.1547141,Jude Law,Charles Shyer,Comedy,Paramount Pictures,-53801843.834014796
7040,14247,0.893921999999999,Sniper 3,Tom Berenger|Byron Mann|John Doman|Denis Arndt|Troy Winbush,P.J. Pesce,Drama|Action|Thriller,Destination Films|Sandstorm Films,15,5.3,0.0,0.0,Tom Berenger,P.J. Pesce,Drama,Destination Films,0.0
7041,4380,0.87766,Shall We Dance?,Richard Gere|Jennifer Lopez|Susan Sarandon|Lisa Ann Walter|Stanley Tucci,Peter Chelsom,Drama|Romance|Comedy,Miramax Films,172,5.8,57722269.9906074,196404018.024125,Richard Gere,Peter Chelsom,Drama,Miramax Films,138681748.0335176
7042,9541,0.874937999999999,Jersey Girl,Ben Affleck|Raquel Castro|Liv Tyler|Jennifer Lopez|George Carlin,Kevin Smith,Comedy|Romance,Miramax Films|Beverly Detroit|View Askew Productions|Close Call Films,176,5.7,40405588.9934252,41673611.0405616,Ben Affleck,Kevin Smith,Comedy,Miramax Films,1268022.0471364036
7043,9890,0.8676,The Stepford Wives,Nicole Kidman|Matthew Broderick|Bette Midler|Glenn Close|Christopher Walken,Frank Oz,Action|Comedy|Science Fiction,Paramount Pictures|De Line Pictures|DreamWorks Pictures,183,5.4,103900085.983093,117753430.780839,Nicole Kidman,Frank Oz,Action,Paramount Pictures,13853344.797746003
7044,14337,0.856329,Primer,Shane Carruth|David Sullivan|Casey Gooden|Anand Upadhyaya|Carrie Crawford,Shane Carruth,Science Fiction|Drama|Thriller,Thinkfilm,341,6.9,8081.11779868504,490362.228024208,Shane Carruth,Shane Carruth,Science Fiction,Thinkfilm,482281.11022552295
7045,11633,0.845493,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,Ai Kobayashi|JÅ«rÅta Kosugi|Yuki Matsuoka|Asumi Miwa|Mami Koyama,Shinji Aramaki,Animation|Action|Science Fiction,Toho Company|Tokyo Broadcasting System (TBS)|Appleseed Film Partners|Digital Frontier|Geneon Entertainment,77,6.7,11544453.9981214,1687786.47562596,Ai Kobayashi,Shinji Aramaki,Animation,Toho Company,-9856667.52249544
7046,13700,0.837905999999999,Home on the Range,Randy Quaid|Steve Buscemi|Judi Dench|Cuba Gooding Jr.|G. W. Bailey,Will Finn|John Sanford,Western|Animation|Family|Comedy|Music,Walt Disney Pictures|Walt Disney Feature Animation,210,5.8,126988993.979336,120006285.955201,Randy Quaid,Will Finn,Western,Walt Disney Pictures,-6982708.024134994
7047,2023,0.815044,Hidalgo,Viggo Mortensen|Zuleikha Robinson|Omar Sharif|Adam Alexi-Malle|Louise Lombard,Joe Johnston,Western|Adventure,Casey Silver Productions|Touchstone Pictures|Dune Films,177,6.3,115444539.981214,124799530.556322,Viggo Mortensen,Joe Johnston,Western,Casey Silver Productions,9354990.575107992
7048,1599,0.809063,I Heart Huckabees,Jason Schwartzman|Dustin Hoffman|Lily Tomlin|Jude Law|Mark Wahlberg,David O. Russell,Comedy|Romance,Fox Searchlight Pictures|Scott Rudin Productions|Qwerty Films|N1 European Film Produktions GmbH & Co. KG|Kanzeon,125,6.3,25397798.7958672,0.0,Jason Schwartzman,David O. Russell,Comedy,Fox Searchlight Pictures,-25397798.7958672
7049,1777,0.80542,Fahrenheit 9/11,Michael Moore|George W. Bush|Ben Affleck|Stevie Wonder|Al Gore,Michael Moore,Documentary,BIM Distribuzione|Fellowship Adventure Group,198,6.6,6926672.39887289,137511206.201495,Michael Moore,Michael Moore,Documentary,BIM Distribuzione,130584533.80262211
7050,13476,0.804481,Win a Date with Tad Hamilton!,Josh Duhamel|Kate Bosworth|Topher Grace|Nathan Lane|Sean Hayes,Robert Luketic,Comedy|Romance,DreamWorks SKG,78,5.3,19625571.7968065,19602596.0244594,Josh Duhamel,Robert Luketic,Comedy,DreamWorks SKG,-22975.77234710008
7051,12153,0.802577,White Chicks,Shawn Wayans|Marlon Wayans|Jaime King|Frankie Faison|Maitland Ward,Keenen Ivory Wayans,Comedy,Columbia Pictures|Revolution Studios|Wayans Bros. Entertainment|Gone North Productions,370,6.4,42714479.7930495,130552160.844721,Shawn Wayans,Keenen Ivory Wayans,Comedy,Columbia Pictures,87837681.0516715
7052,205,0.787185,Hotel Rwanda,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Joaquin Phoenix,Terry George,Drama|History|War,Lions Gate Films|United Artists|Industrial Development Corporation of South Africa|Endgame Entertainment|Miracle Pictures,456,7.2,20202794.4967126,43868925.1928616,Don Cheadle,Terry George,Drama,Lions Gate Films,23666130.696149003
7053,10367,0.781151,Wild Things 2,Susan Ward|Leila Arcieri|Isaiah Washington|Katie Stuart|Dorit Wolf,Jack Perez,Crime|Drama|Mystery,Mandalay Pictures|TriStar Pictures|Destination Films|Magic Hour Pictures,24,5.4,3232447.11947401,0.0,Susan Ward,Jack Perez,Crime,Mandalay Pictures,-3232447.11947401
7054,11358,0.779837,Walking Tall,Dwayne Johnson|Johnny Knoxville|Neal McDonough|Kristen Wilson|Cobie Smulders,Kevin Bray,Adventure|Drama|Action|Thriller,Metro-Goldwyn-Mayer (MGM)|Mandeville Films|WWE Studios|Hyde Park Entertainment|Burke/Samples/Foster Productions,236,6.0,64648942.3894803,66061856.5698564,Dwayne Johnson,Kevin Bray,Adventure,Metro-Goldwyn-Mayer (MGM),1412914.1803760976
7055,13572,0.767869999999999,Twisted,Ashley Judd|Samuel L. Jackson|Andy GarcÃ­a|David Strathairn|Russell Wong,Philip Kaufman,Action|Adventure|Crime|Drama|Thriller,Paramount Pictures|Kopelson Entertainment|Harlequin Pictures|Intertainment AG|Blackout Productions Inc.,67,5.7,57722269.9906074,29086251.848267,Ashley Judd,Philip Kaufman,Action,Paramount Pictures,-28636018.142340403
7056,21385,0.763058,"Mickey, Donald, Goofy: The Three Musketeers",Wayne Allwine|Tony Anselmo|Bill Farmer|Russi Taylor|Tress MacNeille,Donovan Cook,Adventure|Animation|Comedy|Family,Walt Disney Pictures|DisneyToon Studios,98,6.3,0.0,0.0,Wayne Allwine,Donovan Cook,Adventure,Walt Disney Pictures,0.0
7057,83,0.762134,Open Water,Blanchard Ryan|Daniel Travis|Saul Stein|Michael E. Williamson|Christina Zenato,Chris Kentis,Drama|Thriller,Plunge Pictures LLC,171,5.3,150077.901975579,63111168.0124421,Blanchard Ryan,Chris Kentis,Drama,Plunge Pictures LLC,62961090.11046652
7058,2841,0.756105,Un long dimanche de fianÃ§ailles,Audrey Tautou|Gaspard Ulliel|Dominique Pinon|Chantal Neuwirth|AndrÃ© Dussollier,Jean-Pierre Jeunet,War|Drama|Mystery|Romance,2003 Productions|Warner Bros. France|TF1 Films Production|Tapioca Films,195,6.9,54258933.7911709,0.0,Audrey Tautou,Jean-Pierre Jeunet,War,2003 Productions,-54258933.7911709
7059,3989,0.73712,Team America: World Police,Trey Parker|Matt Stone|Kristen Miller|Masasa Moyo|Daran Norris,Trey Parker,Music|Adventure|Animation|Action|Comedy,Paramount Pictures|Scott Rudin Productions,391,6.5,36942252.7939887,58769839.1441957,Trey Parker,Trey Parker,Music,Paramount Pictures,21827586.350207
7060,10891,0.730097,Tremors 4: The Legend Begins,Michael Gross|Sara Botsford|Billy Drago|Brent Roam|August Schellenberg,S. S. Wilson,Action|Comedy|Horror|Western,Stampede Entertainment,44,5.5,5772226.99906074,0.0,Michael Gross,S. S. Wilson,Action,Stampede Entertainment,-5772226.99906074
7061,13378,0.722796,Mickey's Twice Upon a Christmas,Wayne Allwine|Tony Anselmo|Bill Farmer|Jim Cummings|Tress MacNeille,Carole Holliday|Matthew O'Callaghan|Theresa Cullen,Animation|Family,Walt Disney Pictures|DisneyToon Studios,36,7.2,0.0,0.0,Wayne Allwine,Carole Holliday,Animation,Walt Disney Pictures,0.0
7062,11025,0.71676,New York Minute,Ashley Olsen|Mary-Kate Olsen|Eugene Levy|Andy Richter|Riley Smith,Dennie Gordon,Comedy,Warner Bros. Pictures|DiNovi Pictures|Dualstar Entertainment Group,97,5.4,0.0,0.0,Ashley Olsen,Dennie Gordon,Comedy,Warner Bros. Pictures,0.0
7063,5552,0.715262,Immortel (ad vitam),Linda Hardy|Thomas Kretschmann|Charlotte Rampling|FrÃ©dÃ©ric Pierrot|Thomas M. Pollard,Enki Bilal,Drama|Action|Science Fiction,Sofica Valor 6|RF2K Productions|TF1 Films Production|Medusa Film|TPS Star,70,6.1,28475330.8871404,0.0,Linda Hardy,Enki Bilal,Drama,Sofica Valor 6,-28475330.8871404
7064,9805,0.712886999999999,(T)Raumschiff Surprise - Periode 1,Michael Herbig|Rick Kavanian|Christian Tramitz|Anja Kling|Til Schweiger,Michael Herbig,Comedy|Science Fiction,herbX film GmbH,80,6.3,0.0,0.0,Michael Herbig,Michael Herbig,Comedy,herbX film GmbH,0.0
7065,9675,0.702631999999999,Sideways,Paul Giamatti|Thomas Haden Church|Virginia Madsen|Sandra Oh|Marylouise Burke,Alexander Payne,Comedy|Drama|Romance,Fox Searchlight Pictures|Michael London Productions|Sideways Productions Inc.,238,6.6,18471126.3969943,126414429.967186,Paul Giamatti,Alexander Payne,Comedy,Fox Searchlight Pictures,107943303.57019171
7066,10762,0.696312,Without a Paddle,Seth Green|Matthew Lillard|Dax Shepard|Antony Starr|Andrew Hampton,Steven Brill,Action|Adventure|Comedy|Thriller,Paramount Pictures|De Line Pictures,109,5.2,21934462.5964308,80385323.8588769,Seth Green,Steven Brill,Action,Paramount Pictures,58450861.2624461
7067,13193,0.681008,Saved!,Jena Malone|Mandy Moore|Macaulay Culkin|Patrick Fugit|Heather Matarazzo,Brian Dannelly,Comedy|Drama|Family,Unknown,71,6.0,0.0,0.0,Jena Malone,Brian Dannelly,Comedy,Unknown,0.0
7068,9384,0.679997,Starsky & Hutch,Ben Stiller|Owen Wilson|Snoop Dogg|Fred Williamson|Vince Vaughn,Todd Phillips,Comedy|Crime,Weed Road Pictures|Warner Bros.|Dimension Films|Red Hour Films|AR-TL,368,5.5,69266723.9887289,196565975.169264,Ben Stiller,Todd Phillips,Comedy,Weed Road Pictures,127299251.1805351
7069,16791,0.679385999999999,Five Children and It,Tara Fitzgerald|Freddie Highmore|Alex Jennings|Jonathan Bailey|Jessica Claridge,John Stephenson,Adventure|Fantasy|Drama|Science Fiction|Family,Capitol Films|Endgame Entertainment|Sandfairy,35,5.4,0.0,0.0,Tara Fitzgerald,John Stephenson,Adventure,Capitol Films,0.0
7070,11132,0.678708,Confessions of a Teenage Drama Queen,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill|Megan Fox,Sara Sugarman,Music|Comedy|Family|Romance,Walt Disney Pictures,134,5.1,17316680.9971822,33861116.5241773,Lindsay Lohan,Sara Sugarman,Music,Walt Disney Pictures,16544435.526995096
7071,6947,0.677316,The Village,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,M. Night Shyamalan,Drama|Mystery|Thriller,Scott Rudin Productions|Touchstone Pictures|Blinding Edge Pictures,514,6.0,69266723.9887289,296343271.107187,Bryce Dallas Howard,M. Night Shyamalan,Drama,Scott Rudin Productions,227076547.1184581
7072,2122,0.674089,The Whole Ten Yards,Bruce Willis|Matthew Perry|Amanda Peet|Kevin Pollak|Frank Collison,Howard Deutch,Comedy|Thriller|Crime,Cheyenne Enterprises|Franchise Pictures|MHF Zweite Academy Film|Eclipse Catering|Nine Yards Two Productions,161,5.5,46177815.9924859,30195421.053944,Bruce Willis,Howard Deutch,Comedy,Cheyenne Enterprises,-15982394.938541904
7073,615,0.672946,The Passion of the Christ,Jim Caviezel|Maia Morgenstern|Christo Jivkov|Francesco De Vito|Monica Bellucci,Mel Gibson,Drama,Icon Productions,457,6.8,34633361.9943644,706404470.566721,Jim Caviezel,Mel Gibson,Drama,Icon Productions,671771108.5723566
7074,11237,0.652366,Anacondas: The Hunt for the Blood Orchid,Johnny Messner|KaDee Strickland|Matthew Marsden|Nicholas Gonzalez|Eugene Byrd,Dwight H. Little,Adventure|Action|Horror|Science Fiction|Thriller,Screen Gems|Middle Fork Productions,109,5.0,23088907.9962429,81957424.515433,Johnny Messner,Dwight H. Little,Adventure,Screen Gems,58868516.5191901
7075,1677,0.648721,Ray,Jamie Foxx|Kerry Washington|Regina King|Harry Lennix|Clifton Powell,Taylor Hackford,Drama,Universal Pictures,246,7.0,46177815.9924859,143995745.637812,Jamie Foxx,Taylor Hackford,Drama,Universal Pictures,97817929.64532608
7076,10677,0.640232,Dirty Dancing: Havana Nights,Diego Luna|Romola Garai|Sela Ward|John Slattery|Jonathan Jackson,Guy Ferland,Drama|Romance,Miramax Films|Lions Gate Films|Artisan Entertainment|Lawrence Bender Productions|Havana Nights LLC,76,5.8,28861134.9953037,31960839.3649257,Diego Luna,Guy Ferland,Drama,Miramax Films,3099704.3696219996
7077,2003,0.63799,Anatomie de l'enfer,Amira Casar|Rocco Siffredi|Jacques Monge|Catherine Breillat,Catherine Breillat,Drama,Canal Plus|CB Films|Centre National de la CinÃ©matographie|Flach Films|TLA Releasing,16,4.8,0.0,0.0,Amira Casar,Catherine Breillat,Drama,Canal Plus,0.0
7078,57825,0.626685,Bride & Prejudice,Aishwarya Rai Bachchan|Martin Henderson|Naveen Andrews|Daniel Gillies|Indira Varma,Gurinder Chadha,Drama|Comedy|Music|Romance,Unknown,64,6.8,8081117.79868504,0.0,Aishwarya Rai Bachchan,Gurinder Chadha,Drama,Unknown,-8081117.79868504
7079,10740,0.622281,Birth,Nicole Kidman|Cameron Bright|Danny Huston|Lauren Bacall|Alison Elliott,Jonathan Glazer,Drama|Mystery|Thriller,Fine Line Features|New Line Cinema|Lou Yi Inc.|Academy Films|March Entertainment,84,5.8,23088907.9962429,0.0,Nicole Kidman,Jonathan Glazer,Drama,Fine Line Features,-23088907.9962429
7080,11823,0.614247999999999,Wimbledon,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill,Richard Loncraine,Comedy|Romance,Universal Pictures,168,5.7,35787807.3941766,47923345.5181197,Kirsten Dunst,Richard Loncraine,Comedy,Universal Pictures,12135538.123943098
7081,11081,0.611839999999999,Taking Lives,Angelina Jolie|Ethan Hawke|Kiefer Sutherland|Gena Rowlands|Olivier Martinez,D.J. Caruso,Action|Drama|Mystery|Thriller,Village Roadshow Pictures|Atmosphere Entertainment MM|Warner Bros.,181,6.0,51950042.9915466,75582151.0273178,Angelina Jolie,D.J. Caruso,Action,Village Roadshow Pictures,23632108.035771206
7082,13505,0.610925,The Perfect Score,Chris Evans|Bryan Greenberg|Scarlett Johansson|Erika Christensen|Matthew Lillard,Brian Robbins,Comedy|Crime,Paramount Pictures,78,5.5,0.0,0.0,Chris Evans,Brian Robbins,Comedy,Paramount Pictures,0.0
7083,36763,0.605833,Salem's Lot,Rob Lowe|James Cromwell|Donald Sutherland|Andre Braugher|Samantha Mathis,Mikael Salomon,Horror|Drama|Mystery|Thriller,Warner Bros. Television,21,5.0,0.0,0.0,Rob Lowe,Mikael Salomon,Horror,Warner Bros. Television,0.0
7084,9833,0.589983,The Phantom of the Opera,Gerard Butler|Emmy Rossum|Patrick Wilson|Miranda Richardson|Minnie Driver,Joel Schumacher,Thriller|Drama|Romance,Odyssey Entertainment|Warner Bros.|Scion Films|Really Useful Films,280,6.8,80811177.9868504,178533696.183218,Gerard Butler,Joel Schumacher,Thriller,Odyssey Entertainment,97722518.1963676
7085,438,0.588087,Cube Zero,Zachary Bennett|Stephanie Moore|Michael Riley|Martin Roach|David Huband,Ernie Barbarash,Mystery|Science Fiction|Thriller,Mad Circus Films|Lions Gate Entertainments|Mr. X,121,5.6,952417.454845022,0.0,Zachary Bennett,Ernie Barbarash,Mystery,Mad Circus Films,-952417.454845022
7086,401,0.586936,Garden State,Zach Braff|Natalie Portman|Ian Holm|Peter Sarsgaard|Kenneth Graymez,Zach Braff,Comedy|Drama|Romance,Fox Searchlight Pictures|Double Feature Films|Jersey Films|Camelot Pictures|Large's Ark Productions,342,7.1,2886113.49953037,30918036.9163932,Zach Braff,Zach Braff,Comedy,Fox Searchlight Pictures,28031923.41686283
7087,8193,0.577759,Napoleon Dynamite,Jon Heder|Aaron Ruell|Jon Gries|Efren Ramirez|Shondrella Avery,Jared Hess,Comedy,Access Films|Napoleon Pictures Limited|Carnival Films,290,6.6,461778.159924859,53240824.9297404,Jon Heder,Jared Hess,Comedy,Access Films,52779046.76981554
7088,13969,0.575292,First Daughter,Katie Holmes|Marc Blucas|Michael Keaton|Margaret Colin|Lela Rochon,Forest Whitaker,Comedy|Drama|Family|Romance,Regency Enterprises|Epsilon Motion Pictures|Davis Entertainment|Spirit Dance Entertainment|New Regency Pictures,89,5.2,34633361.9943644,0.0,Katie Holmes,Forest Whitaker,Comedy,Regency Enterprises,-34633361.9943644
